Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-11-02 10:00:00,1083,3,NB_OS,1,North,572,0,,17432,26,2,554,1,15,0,0.0,2012-11-02,10:00:00,5
2012-11-02 10:00:00,1083,4,SB_OS,2,South,429,0,,17295,35,4,409,1,14,1,0.0,2012-11-02,10:00:00,5
2012-11-02 10:00:00,1083,5,SB_MID,2,South,482,0,,16960,60,22,424,1,27,2,6.0,2012-11-02,10:00:00,5
2012-11-02 10:00:00,1083,6,SB_NS,2,South,547,0,,16243,80,5,487,1,39,5,10.0,2012-11-02,10:00:00,5
2012-11-02 11:00:00,1083,1,NB_NS,1,North,540,0,,14973,76,3,487,0,41,0,9.0,2012-11-02,11:00:00,5
2012-11-02 11:00:00,1083,2,NB_MID,1,North,665,0,,16333,68,4,611,5,42,3,0.0,2012-11-02,11:00:00,5
2012-11-02 11:00:00,1083,3,NB_OS,1,North,489,0,,17501,37,0,471,0,18,0,0.0,2012-11-02,11:00:00,5
2012-11-02 11:00:00,1083,4,SB_OS,2,South,441,0,,17029,41,6,415,2,16,2,0.0,2012-11-02,11:00:00,5
2012-11-02 11:00:00,1083,5,SB_MID,2,South,579,0,,16899,36,21,535,1,21,0,1.0,2012-11-02,11:00:00,5
2012-11-02 11:00:00,1083,6,SB_NS,2,South,681,0,,15864,72,10,607,3,43,6,12.0,2012-11-02,11:00:00,5
2012-11-02 12:00:00,1083,1,NB_NS,1,North,571,0,,14677,93,3,498,5,47,6,12.0,2012-11-02,12:00:00,5
2012-11-02 12:00:00,1083,2,NB_MID,1,North,676,0,,16483,64,4,625,3,39,4,1.0,2012-11-02,12:00:00,5
2012-11-02 12:00:00,1083,3,NB_OS,1,North,565,0,,17697,25,3,548,0,14,0,0.0,2012-11-02,12:00:00,5
2012-11-02 12:00:00,1083,4,SB_OS,2,South,546,0,,16550,49,7,512,0,27,0,0.0,2012-11-02,12:00:00,5
2012-11-02 12:00:00,1083,5,SB_MID,2,South,623,0,,16633,53,23,566,0,31,2,1.0,2012-11-02,12:00:00,5
2012-11-02 12:00:00,1083,6,SB_NS,2,South,700,0,,15348,54,7,642,1,37,1,12.0,2012-11-02,12:00:00,5
2012-11-02 13:00:00,1083,1,NB_NS,1,North,605,0,,14229,58,3,554,1,31,4,12.0,2012-11-02,13:00:00,5
2012-11-02 13:00:00,1083,2,NB_MID,1,North,660,0,,15856,67,0,613,3,39,5,0.0,2012-11-02,13:00:00,5
2012-11-02 13:00:00,1083,3,NB_OS,1,North,579,0,,17052,24,3,562,0,14,0,0.0,2012-11-02,13:00:00,5
2012-11-02 13:00:00,1083,4,SB_OS,2,South,582,0,,16898,38,7,553,0,22,0,0.0,2012-11-02,13:00:00,5
2012-11-02 13:00:00,1083,5,SB_MID,2,South,705,0,,16563,43,23,649,1,29,1,2.0,2012-11-02,13:00:00,5
2012-11-02 13:00:00,1083,6,SB_NS,2,South,800,0,,15627,45,9,740,1,33,3,14.0,2012-11-02,13:00:00,5
2012-11-02 14:00:00,1083,1,NB_NS,1,North,572,0,,14333,84,1,509,3,44,4,11.0,2012-11-02,14:00:00,5
2012-11-02 14:00:00,1083,2,NB_MID,1,North,600,0,,15868,60,15,545,4,35,1,0.0,2012-11-02,14:00:00,5
2012-11-02 14:00:00,1083,3,NB_OS,1,North,542,0,,16960,42,4,513,2,22,1,0.0,2012-11-02,14:00:00,5
2012-11-02 14:00:00,1083,4,SB_OS,2,South,653,0,,16044,28,5,629,0,16,2,1.0,2012-11-02,14:00:00,5
2012-11-02 14:00:00,1083,5,SB_MID,2,South,793,0,,15772,42,26,732,2,30,3,0.0,2012-11-02,14:00:00,5
2012-11-02 14:00:00,1083,6,SB_NS,2,South,884,0,,15133,60,14,801,2,47,6,14.0,2012-11-02,14:00:00,5
2012-11-02 15:00:00,1083,1,NB_NS,1,North,757,0,,13993,57,5,696,1,42,1,12.0,2012-11-02,15:00:00,5
2012-11-02 15:00:00,1083,2,NB_MID,1,North,588,0,,15740,53,11,544,2,28,3,0.0,2012-11-02,15:00:00,5
2012-11-02 15:00:00,1083,3,NB_OS,1,North,597,0,,16776,20,1,583,1,12,0,0.0,2012-11-02,15:00:00,5
2012-11-02 15:00:00,1083,4,SB_OS,2,South,753,0,,16284,25,13,716,5,19,0,0.0,2012-11-02,15:00:00,5
2012-11-02 15:00:00,1083,5,SB_MID,2,South,808,0,,15595,33,30,748,2,26,1,1.0,2012-11-02,15:00:00,5
2012-11-02 15:00:00,1083,6,SB_NS,2,South,1034,0,,14708,42,16,961,2,39,4,12.0,2012-11-02,15:00:00,5
2012-11-02 16:00:00,1083,1,NB_NS,1,North,1016,0,,12334,74,2,926,4,69,6,9.0,2012-11-02,16:00:00,5
2012-11-02 16:00:00,1083,2,NB_MID,1,North,766,0,,14560,43,9,720,2,32,1,2.0,2012-11-02,16:00:00,5
2012-11-02 16:00:00,1083,3,NB_OS,1,North,814,0,,15736,21,6,790,1,17,0,0.0,2012-11-02,16:00:00,5
2012-11-02 16:00:00,1083,4,SB_OS,2,South,828,0,,15505,19,10,800,2,15,1,0.0,2012-11-02,16:00:00,5
2012-11-02 16:00:00,1083,5,SB_MID,2,South,908,0,,14971,15,30,861,2,12,2,1.0,2012-11-02,16:00:00,5
2012-11-02 16:00:00,1083,6,SB_NS,2,South,1269,0,,13998,26,10,1214,0,28,5,12.0,2012-11-02,16:00:00,5
2012-11-02 17:00:00,1083,1,NB_NS,1,North,1033,0,,11887,57,6,957,2,58,1,9.0,2012-11-02,17:00:00,5
2012-11-02 17:00:00,1083,2,NB_MID,1,North,760,0,,14496,24,7,734,0,14,4,1.0,2012-11-02,17:00:00,5
2012-11-02 17:00:00,1083,3,NB_OS,1,North,768,0,,15622,13,9,749,0,10,0,0.0,2012-11-02,17:00:00,5
2012-11-02 17:00:00,1083,4,SB_OS,2,South,880,0,,15508,9,10,862,0,8,0,0.0,2012-11-02,17:00:00,5
2012-11-02 17:00:00,1083,5,SB_MID,2,South,907,0,,14817,9,29,869,1,8,0,0.0,2012-11-02,17:00:00,5
2012-11-02 17:00:00,1083,6,SB_NS,2,South,1236,0,,13617,16,20,1185,0,17,3,11.0,2012-11-02,17:00:00,5
2012-11-02 18:00:00,1083,1,NB_NS,1,North,760,0,,13513,30,2,723,2,18,5,10.0,2012-11-02,18:00:00,5
2012-11-02 18:00:00,1083,2,NB_MID,1,North,619,0,,15434,18,9,597,0,7,4,2.0,2012-11-02,18:00:00,5
2012-11-02 18:00:00,1083,3,NB_OS,1,North,619,0,,16355,11,1,611,0,7,0,0.0,2012-11-02,18:00:00,5
2012-11-02 18:00:00,1083,4,SB_OS,2,South,538,0,,16657,7,5,529,0,3,1,0.0,2012-11-02,18:00:00,5
2012-11-02 18:00:00,1083,5,SB_MID,2,South,724,0,,16281,14,20,692,1,10,0,1.0,2012-11-02,18:00:00,5
2012-11-02 18:00:00,1083,6,SB_NS,2,South,830,0,,15510,5,9,804,0,4,0,13.0,2012-11-02,18:00:00,5
2012-11-02 19:00:00,1083,1,NB_NS,1,North,471,0,,15120,28,2,450,0,12,1,6.0,2012-11-02,19:00:00,5
2012-11-02 19:00:00,1083,2,NB_MID,1,North,510,0,,16444,16,2,499,1,7,1,0.0,2012-11-02,19:00:00,5
2012-11-02 19:00:00,1083,3,NB_OS,1,North,417,0,,17448,17,3,407,0,7,0,0.0,2012-11-02,19:00:00,5
2012-11-02 19:00:00,1083,4,SB_OS,2,South,341,0,,17434,3,5,335,0,1,0,0.0,2012-11-02,19:00:00,5
2012-11-02 19:00:00,1083,5,SB_MID,2,South,512,0,,17142,18,14,488,1,8,1,0.0,2012-11-02,19:00:00,5
2012-11-02 19:00:00,1083,6,SB_NS,2,South,525,0,,16403,17,12,491,0,7,2,13.0,2012-11-02,19:00:00,5
2012-11-02 20:00:00,1083,1,NB_NS,1,North,327,0,,15900,24,2,313,0,8,0,4.0,2012-11-02,20:00:00,5
2012-11-02 20:00:00,1083,2,NB_MID,1,North,352,0,,16982,9,3,345,1,3,0,0.0,2012-11-02,20:00:00,5
2012-11-02 20:00:00,1083,3,NB_OS,1,North,248,0,,17884,8,2,244,0,2,0,0.0,2012-11-02,20:00:00,5
2012-11-02 20:00:00,1083,4,SB_OS,2,South,250,0,,17231,8,1,247,0,2,0,0.0,2012-11-02,20:00:00,5
2012-11-02 20:00:00,1083,5,SB_MID,2,South,358,0,,17408,11,15,339,0,4,0,0.0,2012-11-02,20:00:00,5
2012-11-02 20:00:00,1083,6,SB_NS,2,South,389,0,,16747,15,5,375,0,3,3,3.0,2012-11-02,20:00:00,5
2012-11-02 21:00:00,1083,1,NB_NS,1,North,247,0,,16013,36,0,234,0,7,2,4.0,2012-11-02,21:00:00,5
2012-11-02 21:00:00,1083,2,NB_MID,1,North,289,0,,17338,17,0,284,0,5,0,0.0,2012-11-02,21:00:00,5
2012-11-02 21:00:00,1083,3,NB_OS,1,North,204,0,,17870,0,4,200,0,0,0,0.0,2012-11-02,21:00:00,5
2012-11-02 21:00:00,1083,4,SB_OS,2,South,185,0,,17683,16,2,179,0,3,0,1.0,2012-11-02,21:00:00,5
2012-11-02 21:00:00,1083,5,SB_MID,2,South,327,0,,17580,18,16,305,0,6,0,0.0,2012-11-02,21:00:00,5
2012-11-02 21:00:00,1083,6,SB_NS,2,South,322,0,,16512,12,5,306,1,4,0,6.0,2012-11-02,21:00:00,5
2012-11-02 22:00:00,1083,1,NB_NS,1,North,176,0,,16392,23,0,167,0,4,0,5.0,2012-11-02,22:00:00,5
2012-11-02 22:00:00,1083,2,NB_MID,1,North,285,0,,16848,14,3,278,0,3,1,0.0,2012-11-02,22:00:00,5
2012-11-02 22:00:00,1083,3,NB_OS,1,North,173,0,,17728,0,2,170,1,0,0,0.0,2012-11-02,22:00:00,5
2012-11-02 22:00:00,1083,4,SB_OS,2,South,148,0,,17569,7,4,143,0,1,0,0.0,2012-11-02,22:00:00,5
2012-11-02 22:00:00,1083,5,SB_MID,2,South,298,0,,17597,3,16,281,0,1,0,0.0,2012-11-02,22:00:00,5
2012-11-02 22:00:00,1083,6,SB_NS,2,South,280,0,,17085,7,2,272,0,2,0,4.0,2012-11-02,22:00:00,5
2012-11-02 23:00:00,1083,1,NB_NS,1,North,155,0,,16607,39,0,145,1,6,0,3.0,2012-11-02,23:00:00,5
2012-11-02 23:00:00,1083,2,NB_MID,1,North,209,0,,17594,24,2,202,0,5,0,0.0,2012-11-02,23:00:00,5
2012-11-02 23:00:00,1083,3,NB_OS,1,North,110,0,,18295,18,0,108,0,2,0,0.0,2012-11-02,23:00:00,5
2012-11-02 23:00:00,1083,4,SB_OS,2,South,101,0,,18127,10,2,98,0,1,0,0.0,2012-11-02,23:00:00,5
2012-11-02 23:00:00,1083,5,SB_MID,2,South,274,0,,17591,11,9,259,0,3,0,3.0,2012-11-02,23:00:00,5
2012-11-02 23:00:00,1083,6,SB_NS,2,South,205,0,,17389,15,3,196,0,3,0,3.0,2012-11-02,23:00:00,5
2012-11-03 00:00:00,1083,1,NB_NS,1,North,109,0,,16628,37,0,105,0,4,0,0.0,2012-11-03,00:00:00,6
2012-11-03 00:00:00,1083,2,NB_MID,1,North,165,0,,17732,24,0,161,0,2,2,0.0,2012-11-03,00:00:00,6
2012-11-03 00:00:00,1083,3,NB_OS,1,North,48,0,,18663,21,0,47,0,1,0,0.0,2012-11-03,00:00:00,6
2012-11-03 00:00:00,1083,4,SB_OS,2,South,69,0,,18051,14,0,68,0,1,0,0.0,2012-11-03,00:00:00,6
2012-11-03 00:00:00,1083,5,SB_MID,2,South,190,0,,17987,21,3,183,0,3,1,0.0,2012-11-03,00:00:00,6
2012-11-03 00:00:00,1083,6,SB_NS,2,South,146,0,,17258,48,5,131,0,7,0,3.0,2012-11-03,00:00:00,6
2012-11-03 01:00:00,1083,1,NB_NS,1,North,66,0,,17424,45,0,61,0,1,2,2.0,2012-11-03,01:00:00,6
2012-11-03 01:00:00,1083,2,NB_MID,1,North,149,0,,18352,7,3,144,0,1,0,1.0,2012-11-03,01:00:00,6
2012-11-03 01:00:00,1083,3,NB_OS,1,North,33,0,,19335,0,0,33,0,0,0,0.0,2012-11-03,01:00:00,6
2012-11-03 01:00:00,1083,4,SB_OS,2,South,40,0,,17861,50,0,38,0,2,0,0.0,2012-11-03,01:00:00,6
2012-11-03 01:00:00,1083,5,SB_MID,2,South,133,0,,18590,0,1,132,0,0,0,0.0,2012-11-03,01:00:00,6
2012-11-03 01:00:00,1083,6,SB_NS,2,South,141,0,,17260,14,1,135,0,0,2,3.0,2012-11-03,01:00:00,6
2012-11-03 02:00:00,1083,1,NB_NS,1,North,73,0,,17203,55,0,67,0,3,1,2.0,2012-11-03,02:00:00,6
2012-11-03 02:00:00,1083,2,NB_MID,1,North,128,0,,18479,47,0,122,0,3,3,0.0,2012-11-03,02:00:00,6
2012-11-03 02:00:00,1083,3,NB_OS,1,North,18,0,,20123,0,0,18,0,0,0,0.0,2012-11-03,02:00:00,6
2012-11-03 02:00:00,1083,4,SB_OS,2,South,31,0,,18844,32,1,29,0,0,1,0.0,2012-11-03,02:00:00,6
2012-11-03 02:00:00,1083,5,SB_MID,2,South,102,0,,19017,20,3,97,0,2,0,0.0,2012-11-03,02:00:00,6
2012-11-03 02:00:00,1083,6,SB_NS,2,South,107,0,,18043,47,1,98,0,5,0,3.0,2012-11-03,02:00:00,6
2012-11-03 03:00:00,1083,1,NB_NS,1,North,56,0,,17118,54,0,53,0,2,1,0.0,2012-11-03,03:00:00,6
2012-11-03 03:00:00,1083,2,NB_MID,1,North,106,0,,18949,47,0,101,0,5,0,0.0,2012-11-03,03:00:00,6
2012-11-03 03:00:00,1083,3,NB_OS,1,North,11,0,,19192,91,0,10,0,1,0,0.0,2012-11-03,03:00:00,6
2012-11-03 03:00:00,1083,4,SB_OS,2,South,18,0,,19352,0,1,17,0,0,0,0.0,2012-11-03,03:00:00,6
2012-11-03 03:00:00,1083,5,SB_MID,2,South,96,0,,19022,52,4,87,0,5,0,0.0,2012-11-03,03:00:00,6
2012-11-03 03:00:00,1083,6,SB_NS,2,South,75,0,,17789,53,0,70,0,3,1,1.0,2012-11-03,03:00:00,6
2012-11-03 04:00:00,1083,1,NB_NS,1,North,53,0,,17610,75,3,46,0,3,1,0.0,2012-11-03,04:00:00,6
2012-11-03 04:00:00,1083,2,NB_MID,1,North,74,0,,18731,41,1,70,0,3,0,0.0,2012-11-03,04:00:00,6
2012-11-03 04:00:00,1083,3,NB_OS,1,North,11,0,,18737,0,0,11,0,0,0,0.0,2012-11-03,04:00:00,6
2012-11-03 04:00:00,1083,4,SB_OS,2,South,15,0,,19056,0,0,15,0,0,0,0.0,2012-11-03,04:00:00,6
2012-11-03 04:00:00,1083,5,SB_MID,2,South,60,0,,19986,50,3,54,0,2,1,0.0,2012-11-03,04:00:00,6
2012-11-03 04:00:00,1083,6,SB_NS,2,South,84,0,,17824,48,1,79,0,4,0,0.0,2012-11-03,04:00:00,6
2012-11-03 05:00:00,1083,1,NB_NS,1,North,70,0,,17234,86,0,64,0,4,2,0.0,2012-11-03,05:00:00,6
2012-11-03 05:00:00,1083,2,NB_MID,1,North,105,0,,18272,48,0,100,0,5,0,0.0,2012-11-03,05:00:00,6
2012-11-03 05:00:00,1083,3,NB_OS,1,North,26,0,,19402,38,0,25,0,1,0,0.0,2012-11-03,05:00:00,6
2012-11-03 05:00:00,1083,4,SB_OS,2,South,42,0,,18618,24,0,41,0,1,0,0.0,2012-11-03,05:00:00,6
2012-11-03 05:00:00,1083,5,SB_MID,2,South,96,0,,19062,10,6,89,0,1,0,0.0,2012-11-03,05:00:00,6
2012-11-03 05:00:00,1083,6,SB_NS,2,South,88,0,,18396,23,1,85,0,2,0,0.0,2012-11-03,05:00:00,6
2012-11-03 06:00:00,1083,1,NB_NS,1,North,95,0,,16807,32,1,88,0,3,0,3.0,2012-11-03,06:00:00,6
2012-11-03 06:00:00,1083,2,NB_MID,1,North,153,0,,17921,39,1,146,0,5,1,0.0,2012-11-03,06:00:00,6
2012-11-03 06:00:00,1083,3,NB_OS,1,North,80,0,,18142,38,0,77,0,3,0,0.0,2012-11-03,06:00:00,6
2012-11-03 06:00:00,1083,4,SB_OS,2,South,53,0,,18449,19,3,49,0,1,0,0.0,2012-11-03,06:00:00,6
2012-11-03 06:00:00,1083,5,SB_MID,2,South,110,0,,18126,36,7,99,0,4,0,0.0,2012-11-03,06:00:00,6
2012-11-03 06:00:00,1083,6,SB_NS,2,South,141,0,,17931,43,4,129,1,4,2,1.0,2012-11-03,06:00:00,6
2012-11-03 07:00:00,1083,1,NB_NS,1,North,191,0,,16534,84,5,164,2,15,1,4.0,2012-11-03,07:00:00,6
2012-11-03 07:00:00,1083,2,NB_MID,1,North,290,0,,17906,93,1,262,0,24,3,0.0,2012-11-03,07:00:00,6
2012-11-03 07:00:00,1083,3,NB_OS,1,North,186,0,,18734,22,2,179,1,4,0,0.0,2012-11-03,07:00:00,6
2012-11-03 07:00:00,1083,4,SB_OS,2,South,111,0,,18824,36,2,104,1,3,1,0.0,2012-11-03,07:00:00,6
2012-11-03 07:00:00,1083,5,SB_MID,2,South,197,0,,18161,46,8,179,1,9,0,0.0,2012-11-03,07:00:00,6
2012-11-03 07:00:00,1083,6,SB_NS,2,South,214,0,,18163,65,4,190,1,14,0,5.0,2012-11-03,07:00:00,6
2012-11-03 08:00:00,1083,1,NB_NS,1,North,276,0,,15759,65,3,246,0,16,2,9.0,2012-11-03,08:00:00,6
2012-11-03 08:00:00,1083,2,NB_MID,1,North,460,0,,16916,37,11,430,1,12,5,1.0,2012-11-03,08:00:00,6
2012-11-03 08:00:00,1083,3,NB_OS,1,North,344,0,,17951,17,1,337,0,6,0,0.0,2012-11-03,08:00:00,6
2012-11-03 08:00:00,1083,4,SB_OS,2,South,182,0,,18268,33,2,174,0,6,0,0.0,2012-11-03,08:00:00,6
2012-11-03 08:00:00,1083,5,SB_MID,2,South,295,0,,18556,20,8,279,0,6,0,2.0,2012-11-03,08:00:00,6
2012-11-03 08:00:00,1083,6,SB_NS,2,South,313,0,,17439,61,5,280,1,18,1,8.0,2012-11-03,08:00:00,6
2012-11-03 09:00:00,1083,1,NB_NS,1,North,477,0,,14394,59,8,433,0,26,2,8.0,2012-11-03,09:00:00,6
2012-11-03 09:00:00,1083,2,NB_MID,1,North,764,0,,15509,41,7,716,5,24,7,5.0,2012-11-03,09:00:00,6
2012-11-03 09:00:00,1083,3,NB_OS,1,North,591,0,,16766,7,3,583,0,4,0,1.0,2012-11-03,09:00:00,6
2012-11-03 09:00:00,1083,4,SB_OS,2,South,342,0,,17707,32,5,324,2,11,0,0.0,2012-11-03,09:00:00,6
2012-11-03 09:00:00,1083,5,SB_MID,2,South,422,0,,17235,28,19,388,2,12,0,1.0,2012-11-03,09:00:00,6
2012-11-03 09:00:00,1083,6,SB_NS,2,South,439,0,,16963,43,6,404,1,18,1,9.0,2012-11-03,09:00:00,6
2012-11-03 10:00:00,1083,1,NB_NS,1,North,699,0,,13635,37,3,655,4,22,4,11.0,2012-11-03,10:00:00,6
2012-11-03 10:00:00,1083,2,NB_MID,1,North,1088,0,,13490,28,5,1041,4,27,4,7.0,2012-11-03,10:00:00,6
2012-11-03 10:00:00,1083,3,NB_OS,1,North,957,0,,14443,16,5,937,0,14,1,0.0,2012-11-03,10:00:00,6
2012-11-03 10:00:00,1083,4,SB_OS,2,South,427,0,,17287,16,3,417,0,5,2,0.0,2012-11-03,10:00:00,6
2012-11-03 10:00:00,1083,5,SB_MID,2,South,514,0,,17087,23,11,490,1,11,1,0.0,2012-11-03,10:00:00,6
2012-11-03 10:00:00,1083,6,SB_NS,2,South,570,0,,16172,33,7,530,2,17,2,12.0,2012-11-03,10:00:00,6
2012-11-03 11:00:00,1083,1,NB_NS,1,North,989,0,,10678,18,2,956,4,18,0,9.0,2012-11-03,11:00:00,6
2012-11-03 11:00:00,1083,2,NB_MID,1,North,1247,0,,8722,28,9,1188,7,24,11,7.0,2012-11-03,11:00:00,6
2012-11-03 11:00:00,1083,3,NB_OS,1,North,1219,0,,8777,25,4,1175,1,18,13,4.0,2012-11-03,11:00:00,6
2012-11-03 11:00:00,1083,4,SB_OS,2,South,454,0,,16806,18,3,443,0,7,1,0.0,2012-11-03,11:00:00,6
2012-11-03 11:00:00,1083,5,SB_MID,2,South,508,0,,16619,14,20,481,0,7,0,0.0,2012-11-03,11:00:00,6
2012-11-03 11:00:00,1083,6,SB_NS,2,South,575,0,,15602,38,7,535,0,21,1,11.0,2012-11-03,11:00:00,6
2012-11-03 12:00:00,1083,1,NB_NS,1,North,821,0,,10257,28,6,777,4,18,5,10.0,2012-11-03,12:00:00,6
2012-11-03 12:00:00,1083,2,NB_MID,1,North,901,0,,11397,28,6,866,2,15,10,2.0,2012-11-03,12:00:00,6
2012-11-03 12:00:00,1083,3,NB_OS,1,North,864,0,,11743,13,1,845,2,5,6,3.0,2012-11-03,12:00:00,6
2012-11-03 12:00:00,1083,4,SB_OS,2,South,502,0,,16983,18,6,484,3,9,0,0.0,2012-11-03,12:00:00,6
2012-11-03 12:00:00,1083,5,SB_MID,2,South,585,0,,16497,12,22,555,0,7,0,1.0,2012-11-03,12:00:00,6
2012-11-03 12:00:00,1083,6,SB_NS,2,South,730,0,,15490,12,8,703,0,7,2,10.0,2012-11-03,12:00:00,6
2012-11-03 13:00:00,1083,1,NB_NS,1,North,530,0,,14896,15,5,504,1,8,0,12.0,2012-11-03,13:00:00,6
2012-11-03 13:00:00,1083,2,NB_MID,1,North,590,0,,16421,25,11,561,1,12,3,2.0,2012-11-03,13:00:00,6
2012-11-03 13:00:00,1083,3,NB_OS,1,North,475,0,,17570,6,3,469,0,3,0,0.0,2012-11-03,13:00:00,6
2012-11-03 13:00:00,1083,4,SB_OS,2,South,486,0,,17166,12,7,472,1,4,2,0.0,2012-11-03,13:00:00,6
2012-11-03 13:00:00,1083,5,SB_MID,2,South,595,0,,17024,20,17,566,0,12,0,0.0,2012-11-03,13:00:00,6
2012-11-03 13:00:00,1083,6,SB_NS,2,South,567,0,,16262,25,8,535,0,14,0,10.0,2012-11-03,13:00:00,6
2012-11-03 14:00:00,1083,1,NB_NS,1,North,490,0,,14501,24,7,458,4,12,0,9.0,2012-11-03,14:00:00,6
2012-11-03 14:00:00,1083,2,NB_MID,1,North,498,0,,16112,10,7,484,0,5,0,2.0,2012-11-03,14:00:00,6
2012-11-03 14:00:00,1083,3,NB_OS,1,North,424,0,,17453,12,2,416,1,5,0,0.0,2012-11-03,14:00:00,6
2012-11-03 14:00:00,1083,4,SB_OS,2,South,795,0,,15027,6,5,785,0,5,0,0.0,2012-11-03,14:00:00,6
2012-11-03 14:00:00,1083,5,SB_MID,2,South,795,0,,13681,10,13,773,1,7,1,0.0,2012-11-03,14:00:00,6
2012-11-03 14:00:00,1083,6,SB_NS,2,South,917,0,,11993,24,10,877,0,19,3,7.0,2012-11-03,14:00:00,6
2012-11-03 15:00:00,1083,1,NB_NS,1,North,498,0,,13832,20,3,474,3,10,0,8.0,2012-11-03,15:00:00,6
2012-11-03 15:00:00,1083,2,NB_MID,1,North,423,0,,15139,19,1,413,1,7,1,0.0,2012-11-03,15:00:00,6
2012-11-03 15:00:00,1083,3,NB_OS,1,North,453,0,,15832,18,2,442,1,8,0,0.0,2012-11-03,15:00:00,6
2012-11-03 15:00:00,1083,4,SB_OS,2,South,1433,0,,11398,9,13,1403,2,13,0,2.0,2012-11-03,15:00:00,6
2012-11-03 15:00:00,1083,5,SB_MID,2,South,1158,0,,8231,10,22,1115,0,11,1,9.0,2012-11-03,15:00:00,6
2012-11-03 15:00:00,1083,6,SB_NS,2,South,1242,0,,5151,36,0,1178,2,38,7,16.0,2012-11-03,15:00:00,6
2012-11-03 16:00:00,1083,1,NB_NS,1,North,518,0,,14153,23,3,491,2,11,1,10.0,2012-11-03,16:00:00,6
2012-11-03 16:00:00,1083,2,NB_MID,1,North,520,0,,15662,27,8,497,1,14,0,0.0,2012-11-03,16:00:00,6
2012-11-03 16:00:00,1083,3,NB_OS,1,North,452,0,,16765,9,1,446,1,4,0,0.0,2012-11-03,16:00:00,6
2012-11-03 16:00:00,1083,4,SB_OS,2,South,719,0,,15747,11,6,704,1,8,0,0.0,2012-11-03,16:00:00,6
2012-11-03 16:00:00,1083,5,SB_MID,2,South,764,0,,14992,9,24,731,1,7,0,1.0,2012-11-03,16:00:00,6
2012-11-03 16:00:00,1083,6,SB_NS,2,South,949,0,,13639,17,7,912,2,14,2,12.0,2012-11-03,16:00:00,6
2012-11-03 17:00:00,1083,1,NB_NS,1,North,485,0,,14874,14,2,468,0,7,0,8.0,2012-11-03,17:00:00,6
2012-11-03 17:00:00,1083,2,NB_MID,1,North,504,0,,16026,14,3,492,0,7,0,2.0,2012-11-03,17:00:00,6
2012-11-03 17:00:00,1083,3,NB_OS,1,North,420,0,,17093,10,0,416,0,4,0,0.0,2012-11-03,17:00:00,6
2012-11-03 17:00:00,1083,4,SB_OS,2,South,487,0,,17137,4,9,475,1,2,0,0.0,2012-11-03,17:00:00,6
2012-11-03 17:00:00,1083,5,SB_MID,2,South,594,0,,16702,10,21,566,0,5,1,1.0,2012-11-03,17:00:00,6
2012-11-03 17:00:00,1083,6,SB_NS,2,South,577,0,,15507,14,9,550,0,8,0,10.0,2012-11-03,17:00:00,6
2012-11-03 18:00:00,1083,1,NB_NS,1,North,353,0,,15423,20,1,337,0,7,0,8.0,2012-11-03,18:00:00,6
2012-11-03 18:00:00,1083,2,NB_MID,1,North,489,0,,16393,12,2,480,1,6,0,0.0,2012-11-03,18:00:00,6
2012-11-03 18:00:00,1083,3,NB_OS,1,North,393,0,,17667,5,1,390,0,2,0,0.0,2012-11-03,18:00:00,6
2012-11-03 18:00:00,1083,4,SB_OS,2,South,339,0,,17407,3,2,336,0,1,0,0.0,2012-11-03,18:00:00,6
2012-11-03 18:00:00,1083,5,SB_MID,2,South,461,0,,17149,4,11,447,0,2,0,1.0,2012-11-03,18:00:00,6
2012-11-03 18:00:00,1083,6,SB_NS,2,South,455,0,,16635,7,9,433,0,3,0,10.0,2012-11-03,18:00:00,6
2012-11-03 19:00:00,1083,1,NB_NS,1,North,281,0,,16243,21,3,269,0,5,1,3.0,2012-11-03,19:00:00,6
2012-11-03 19:00:00,1083,2,NB_MID,1,North,426,0,,16929,9,5,417,0,3,1,0.0,2012-11-03,19:00:00,6
2012-11-03 19:00:00,1083,3,NB_OS,1,North,301,0,,17753,3,1,299,0,1,0,0.0,2012-11-03,19:00:00,6
2012-11-03 19:00:00,1083,4,SB_OS,2,South,243,0,,17911,8,3,236,1,2,0,1.0,2012-11-03,19:00:00,6
2012-11-03 19:00:00,1083,5,SB_MID,2,South,340,0,,17890,15,13,322,0,5,0,0.0,2012-11-03,19:00:00,6
2012-11-03 19:00:00,1083,6,SB_NS,2,South,328,0,,16862,12,5,314,1,4,0,4.0,2012-11-03,19:00:00,6
2012-11-03 20:00:00,1083,1,NB_NS,1,North,241,0,,16268,25,1,229,0,6,0,5.0,2012-11-03,20:00:00,6
2012-11-03 20:00:00,1083,2,NB_MID,1,North,360,0,,17379,14,5,349,1,5,0,0.0,2012-11-03,20:00:00,6
2012-11-03 20:00:00,1083,3,NB_OS,1,North,253,0,,18273,32,0,245,0,8,0,0.0,2012-11-03,20:00:00,6
2012-11-03 20:00:00,1083,4,SB_OS,2,South,200,0,,17540,20,4,191,1,4,0,0.0,2012-11-03,20:00:00,6
